Id,Category
5796,3
5797,4
5798,4
5799,7
5800,1
5801,8
5802,1
5803,7
5804,0
5805,1
5806,1
5807,8
5808,5
5809,9
5810,5
5811,0
5812,7
5813,3
5814,9
5815,2
5816,3
5817,2
5818,7
5819,8
5820,3
5821,3
5822,7
5823,0
5824,9
5825,2
5826,7
5827,3
5828,4
5829,3
5830,9
5831,9
5832,4
5833,9
5834,2
5835,6
5836,1
5837,9
5838,2
5839,8
5840,9
5841,9
5842,5
5843,4
5844,9
5845,8
5846,8
5847,5
5848,6
5849,0
5850,6
5851,5
5852,8
5853,8
5854,8
5855,5
5856,0
5857,3
5858,2
5859,3
5860,2
5861,6
5862,6
5863,9
5864,3
5865,7
5866,0
5867,8
5868,3
5869,5
5870,6
5871,5
5872,0
5873,4
5874,9
5875,2
5876,0
5877,1
5878,1
5879,7
5880,5
5881,7
5882,4
5883,6
5884,2
5885,3
5886,1
5887,5
5888,3
5889,8
5890,3
5891,0
5892,3
5893,8
5894,4
5895,4
5896,8
5897,3
5898,3
5899,8
5900,5
5901,8
5902,9
5903,1
5904,7
5905,8
5906,7
5907,7
5908,3
5909,8
5910,4
5911,1
5912,1
5913,0
5914,1
5915,2
5916,1
5917,6
5918,4
5919,6
5920,1
5921,7
5922,1
5923,4
5924,2
5925,0
5926,0
5927,3
5928,1
5929,6
5930,9
5931,9
5932,1
5933,3
5934,1
5935,8
5936,8
5937,9
5938,3
5939,3
5940,1
5941,7
5942,0
5943,0
5944,7
5945,8
5946,3
5947,3
5948,9
5949,9
5950,7
5951,3
5952,9
5953,4
5954,2
5955,2
5956,9
5957,0
5958,4
5959,2
5960,2
5961,2
5962,5
5963,3
5964,4
5965,6
5966,3
5967,4
5968,6
5969,4
5970,2
5971,9
5972,8
5973,4
5974,5
5975,8
5976,2
5977,1
5978,7
5979,0
5980,6
5981,9
5982,1
5983,3
5984,8
5985,2
5986,1
5987,0
5988,2
5989,5
5990,5
5991,5
5992,3
5993,1
5994,5
5995,3
5996,6
5997,2
5998,7
5999,4
6000,4
6001,2
6002,5
6003,5
6004,2
6005,3
6006,7
6007,6
6008,6
6009,8
6010,6
6011,9
6012,8
6013,7
6014,5
6015,0
6016,7
6017,7
6018,0
6019,6
6020,3
6021,1
6022,1
6023,8
6024,9
6025,6
6026,5
6027,7
6028,1
6029,8
6030,1
6031,2
6032,8
6033,3
6034,7
6035,5
6036,1
6037,1
6038,4
6039,7
6040,4
6041,2
6042,0
6043,7
6044,8
6045,3
6046,8
6047,1
6048,3
6049,7
6050,9
6051,2
6052,7
6053,6
6054,3
6055,0
6056,9
6057,3
6058,4
6059,5
6060,1
6061,3
6062,6
6063,9
6064,6
6065,6
6066,7
6067,5
6068,5
6069,6
6070,1
6071,9
6072,4
6073,4
6074,2
6075,3
6076,4
6077,2
6078,9
6079,0
6080,5
6081,4
6082,9
6083,7
6084,8
6085,3
6086,4
6087,2
6088,6
6089,7
6090,0
6091,1
6092,5
6093,2
6094,8
6095,2
6096,1
6097,2
6098,8
6099,4
6100,3
6101,4
6102,2
6103,0
6104,4
6105,2
6106,7
6107,0
6108,6
6109,9
6110,7
6111,0
6112,4
6113,5
6114,5
6115,4
6116,4
6117,4
6118,4
6119,4
6120,9
6121,3
6122,5
6123,6
6124,8
6125,5
6126,9
6127,7
6128,1
6129,6
6130,5
6131,3
6132,3
6133,5
6134,2
6135,7
6136,5
6137,3
6138,1
6139,6
6140,1
6141,7
6142,3
6143,6
6144,7
6145,9
6146,6
6147,4
6148,5
6149,0
6150,9
6151,9
6152,9
6153,6
6154,1
6155,1
6156,5
6157,4
6158,2
6159,3
6160,7
6161,6
6162,4
6163,5
6164,1
6165,3
6166,0
6167,6
6168,5
6169,9
6170,1
6171,9
6172,6
6173,4
6174,3
6175,6
6176,2
6177,9
6178,1
6179,8
6180,6
6181,9
6182,5
6183,2
6184,9
6185,2
6186,8
6187,6
6188,4
6189,0
6190,5
6191,0
6192,4
6193,5
6194,2
6195,3
6196,5
6197,0
6198,1
6199,0
6200,9
6201,7
6202,3
6203,6
6204,2
6205,4
6206,0
6207,7
6208,0
6209,1
6210,4
6211,4
6212,7
6213,4
6214,8
6215,0
6216,4
6217,6
6218,6
6219,1
6220,9
6221,5
6222,6
6223,0
6224,1
6225,8
6226,1
6227,2
6228,8
6229,1
6230,1
6231,2
6232,6
6233,9
6234,7
6235,6
6236,9
6237,6
6238,4
6239,2
6240,7
6241,2
6242,6
6243,0
6244,2
6245,4
6246,1
6247,2
6248,6
6249,0
6250,7
6251,1
6252,6
6253,7
6254,6
6255,9
6256,7
6257,1
6258,6
6259,7
6260,3
6261,1
6262,8
6263,2
6264,8
6265,3
6266,2
6267,7
6268,9
6269,4
6270,3
6271,2
6272,9
6273,3
6274,7
6275,3
6276,9
6277,5
6278,6
6279,9
6280,8
6281,5
6282,3
6283,9
6284,9
6285,6
6286,3
6287,4
6288,8
6289,6
6290,3
6291,3
6292,2
6293,9
6294,9
6295,6
6296,0
6297,7
6298,8
6299,0
6300,3
6301,4
6302,7
6303,9
6304,7
6305,9
6306,3
6307,0
6308,7
6309,0
6310,0
6311,5
6312,4
6313,1
6314,7
6315,8
6316,3
6317,6
6318,5
6319,7
6320,2
6321,3
6322,9
6323,5
6324,0
6325,4
6326,0
6327,4
6328,8
6329,9
6330,1
6331,5
6332,0
6333,1
6334,8
6335,3
6336,2
6337,3
6338,6
6339,7
6340,5
6341,5
6342,2
6343,5
6344,5
6345,0
6346,6
6347,8
6348,0
6349,3
6350,5
6351,8
6352,5
6353,6
6354,8
6355,0
6356,8
6357,4
6358,6
6359,3
6360,3
6361,7
6362,4
6363,2
6364,6
6365,2
6366,4
6367,9
6368,9
6369,5
6370,0
6371,5
6372,8
6373,8
6374,2
6375,0
6376,5
6377,8
6378,8
6379,7
6380,4
6381,6
6382,6
6383,8
6384,3
6385,0
6386,6
6387,9
6388,4
6389,9
6390,1
6391,1
6392,2
6393,1
6394,3
6395,7
6396,2
6397,8
6398,5
6399,1
6400,3
6401,7
6402,1
6403,4
6404,6
6405,6
6406,7
6407,3
6408,9
6409,6
6410,7
6411,0
6412,1
6413,8
6414,7
6415,1
6416,8
6417,1
6418,4
6419,3
6420,3
6421,1
6422,0
6423,7
6424,4
6425,7
6426,5
6427,1
6428,3
6429,6
6430,3
6431,1
6432,3
6433,7
6434,8
6435,8
6436,5
6437,3
6438,6
6439,0
6440,6
6441,1
6442,4
6443,0
6444,2
6445,6
6446,8
6447,0
6448,2
6449,2
6450,8
6451,8
6452,2
6453,2
6454,5
6455,3
6456,9
6457,3
6458,4
6459,7
6460,3
6461,4
6462,5
6463,3
6464,8
6465,8
6466,1
6467,2
6468,8
6469,4
6470,8
6471,6
6472,3
6473,6
6474,3
6475,2
6476,7
6477,3
6478,5
6479,7
6480,3
6481,1
6482,7
6483,9
6484,6
6485,2
6486,0
6487,7
6488,9
6489,8
6490,9
6491,2
6492,0
6493,3
6494,6
6495,3
6496,0
6497,4
6498,4
6499,7
6500,4
6501,2
6502,2
6503,9
6504,4
6505,8
6506,8
6507,7
6508,1
6509,4
6510,5
6511,5
6512,1
6513,1
6514,3
6515,9
6516,8
6517,0
6518,1
6519,9
6520,8
6521,7
6522,0
6523,2
6524,5
6525,1
6526,5
6527,3
6528,3
6529,5
6530,6
6531,1
6532,8
6533,4
6534,5
6535,2
6536,5
6537,2
6538,5
6539,1
6540,1
6541,2
6542,6
6543,5
6544,2
6545,5
6546,6
6547,7
6548,7
6549,2
6550,4
6551,2
6552,9
6553,6
6554,2
6555,0
6556,1
6557,2
6558,3
6559,4
6560,1
6561,4
6562,5
6563,1
6564,3
6565,7
6566,0
6567,8
6568,2
6569,0
6570,7
6571,7
6572,8
6573,1
6574,8
6575,2
6576,0
6577,6
6578,4
6579,2
6580,3
6581,9
6582,6
6583,7
6584,1
6585,9
6586,5
6587,0
6588,8
6589,4
6590,3
6591,5
6592,4
6593,8
6594,0
6595,7
6596,6
6597,0
6598,3
6599,9
6600,7
6601,5
6602,8
6603,8
6604,4
6605,7
6606,0
6607,1
6608,6
6609,1
6610,9
6611,6
6612,1
6613,9
6614,5
6615,6
6616,8
6617,9
6618,7
6619,0
6620,2
6621,9
6622,0
6623,0
6624,3
6625,6
6626,2
6627,7
6628,8
6629,4
6630,2
6631,4
6632,0
6633,8
6634,0
6635,1
6636,9
6637,2
6638,9
6639,2
6640,2
6641,4
6642,1
6643,5
6644,9
6645,8
6646,8
6647,5
6648,9
6649,9
6650,8
6651,6
6652,5
6653,6
6654,0
6655,6
6656,6
6657,2
6658,7
6659,8
6660,8
6661,4
6662,4
6663,7
6664,0
6665,0
6666,9
6667,4
6668,9
6669,1
6670,4
6671,0
6672,0
6673,2
6674,7
6675,4
6676,0
6677,1
6678,2
6679,2
6680,0
6681,6
6682,7
6683,0
6684,5
6685,2
6686,6
6687,8
6688,9
6689,6
6690,0
6691,5
6692,1
6693,8
6694,9
6695,9
6696,9
6697,0
6698,0
6699,0
6700,9
6701,6
6702,5
6703,0
6704,7
6705,0
6706,7
6707,4
6708,3
6709,3
6710,3
6711,6
6712,3
6713,5
6714,4
6715,0
6716,2
6717,3
6718,9
6719,4
6720,1
6721,2
6722,6
6723,8
6724,7
6725,7
6726,4
6727,8
6728,3
6729,4
6730,0
6731,9
6732,7
6733,1
6734,1
6735,5
6736,2
6737,2
6738,6
6739,1
6740,9
6741,9
6742,4
6743,3
6744,3
6745,2
6746,2
6747,8
6748,4
6749,1
6750,4
6751,9
6752,3
6753,2
6754,7
6755,7
6756,4
6757,7
6758,7
6759,5
6760,8
6761,4
6762,6
6763,6
6764,5
6765,1
6766,8
6767,4
6768,1
6769,7
6770,8
6771,9
6772,7
6773,5
6774,1
6775,6
6776,8
6777,4
6778,4
6779,2
6780,0
6781,1
6782,3
6783,6
6784,5
6785,3
6786,2
6787,1
6788,6
6789,6
6790,4
6791,1
6792,8
6793,9
6794,9
6795,0
6796,8
6797,7
6798,1
6799,4
6800,4
6801,6
6802,4
6803,9
6804,5
6805,9
6806,1
6807,8
6808,8
6809,1
6810,7
6811,6
6812,9
6813,4
6814,7
6815,7
6816,6
6817,1
6818,7
6819,8
6820,8
6821,6
6822,7
6823,7
6824,9
6825,2
6826,3
6827,8
6828,5
6829,8
6830,9
6831,9
6832,7
6833,2
6834,0
6835,1
6836,9
6837,1
6838,2
6839,5
6840,9
6841,0
6842,5
6843,1
6844,0
6845,7
6846,3
6847,2
6848,1
6849,8
6850,4
6851,6
6852,7
6853,9
6854,4
6855,8
6856,1
6857,8
6858,9
6859,3
6860,3
6861,1
6862,1
6863,8
6864,7
6865,7
6866,0
6867,2
6868,1
6869,3
6870,5
6871,2
6872,0
6873,2
6874,3
6875,4
6876,4
6877,0
6878,5
6879,7
6880,7
6881,4
6882,2
6883,9
6884,1
6885,2
6886,0
6887,5
6888,4
6889,8
6890,1
6891,6
6892,1
6893,8
6894,4
6895,1
6896,5
6897,8
6898,9
6899,7
6900,7
6901,3
6902,9
6903,5
6904,3
6905,6
6906,9
6907,7
6908,8
6909,0
6910,6
6911,8
6912,1
6913,4
6914,1
6915,2
6916,7
6917,8
6918,9
6919,0
6920,9
6921,2
6922,2
6923,2
6924,4
6925,9
6926,7
6927,0
6928,2
6929,9
6930,7
6931,0
6932,4
6933,5
6934,0
6935,1
6936,4
6937,0
6938,1
6939,4
6940,1
6941,5
6942,0
6943,1
6944,6
6945,9
6946,9
6947,3
6948,9
6949,6
6950,4
6951,9
6952,1
6953,9
6954,0
6955,9
6956,2
6957,8
6958,0
6959,3
6960,2
6961,7
6962,7
6963,2
6964,3
6965,6
6966,0
6967,3
6968,7
6969,3
6970,1
6971,2
6972,1
6973,8
6974,4
6975,6
6976,8
6977,3
6978,9
6979,2
6980,2
6981,5
6982,0
6983,4
6984,5
6985,3
6986,0
6987,5
6988,1
6989,4
6990,1
6991,0
6992,0
6993,9
6994,3
6995,2
6996,3
6997,1
6998,2
6999,0
7000,8
7001,3
7002,1
7003,1
7004,3
7005,6
7006,7
7007,5
7008,6
7009,0
7010,6
7011,3
7012,1
7013,1
7014,9
7015,8
7016,0
7017,2
7018,0
7019,2
7020,7
7021,9
7022,9
7023,6
7024,9
7025,1
7026,8
7027,9
7028,1
7029,5
7030,9
7031,4
7032,6
7033,5
7034,1
7035,2
7036,1
7037,4
7038,7
7039,1
7040,3
7041,6
7042,4
7043,4
7044,4
7045,9
7046,9
7047,3
7048,9
7049,1
7050,9
7051,6
7052,1
7053,5
7054,9
7055,5
7056,9
7057,0
7058,2
7059,5
7060,5
7061,9
7062,4
7063,0
7064,4
7065,1
7066,6
7067,8
7068,0
7069,3
7070,7
7071,2
7072,6
7073,1
7074,4
7075,9
7076,9
7077,9
7078,1
7079,0
7080,8
7081,0
7082,7
7083,7
7084,6
7085,3
7086,6
7087,5
7088,8
7089,7
7090,2
7091,8
7092,2
7093,8
7094,2
7095,8
7096,3
7097,3
7098,4
7099,3
7100,1
7101,9
7102,6
7103,8
7104,9
7105,5
7106,1
7107,8
7108,9
7109,5
7110,7
7111,9
7112,4
7113,0
7114,7
7115,9
7116,3
7117,8
7118,9
7119,7
7120,3
7121,0
7122,7
7123,1
7124,7
7125,6
7126,8
7127,2
7128,9
7129,1
7130,0
7131,4
7132,0
7133,3
7134,1
7135,9
7136,0
7137,0
7138,5
7139,9
7140,4
7141,2
7142,6
7143,0
7144,8
7145,6
7146,6
7147,2
7148,3
7149,2
7150,6
7151,2
7152,9
7153,1
7154,1
7155,5
7156,2
7157,2
7158,1
7159,9
7160,9
7161,9
7162,4
7163,4
7164,3
7165,3
7166,2
7167,0
7168,1
7169,8
7170,1
7171,5
7172,6
7173,5
7174,0
7175,0
7176,9
7177,3
7178,1
7179,1
7180,0
7181,8
7182,9
7183,4
7184,6
7185,1
7186,8
7187,4
7188,6
7189,9
7190,8
7191,7
7192,8
7193,9
7194,5
7195,5
7196,3
7197,1
7198,4
7199,5
7200,2
7201,7
7202,4
7203,2
7204,9
7205,9
7206,1
7207,2
7208,2
7209,8
7210,1
7211,1
7212,8
7213,4
7214,5
7215,6
7216,5
7217,3
7218,7
7219,5
7220,6
7221,2
7222,1
7223,0
7224,2
7225,0
7226,4
7227,9
7228,2
7229,7
7230,0
7231,2
7232,7
7233,9
7234,7
7235,7
7236,1
7237,9
7238,9
7239,3
7240,1
7241,5
7242,1
7243,4
7244,9
7245,1
7246,7
7247,4
7248,9
7249,9
7250,2
7251,5
7252,9
7253,9
7254,7
7255,1
7256,5
7257,7
7258,3
7259,0
7260,7
7261,6
7262,8
7263,9
7264,7
7265,8
7266,5
7267,3
7268,9
7269,1
7270,6
7271,8
7272,7
7273,2
7274,9
7275,4
7276,9
7277,3
7278,9
7279,0
7280,8
7281,7
7282,9
7283,8
7284,9
7285,6
7286,6
7287,1
7288,0
7289,4
7290,1
7291,9
7292,5
7293,5
7294,0
7295,6
7296,2
7297,1
7298,1
7299,9
7300,6
7301,2
7302,1
7303,6
7304,1
7305,5
7306,3
7307,9
7308,1
7309,4
7310,9
7311,2
7312,1
7313,1
7314,1
7315,7
7316,5
7317,5
7318,0
7319,0
7320,2
7321,6
7322,4
7323,2
7324,7
7325,1
7326,3
7327,7
7328,8
7329,5
7330,1
7331,1
7332,9
7333,2
7334,4
7335,3
7336,5
7337,6
7338,3
7339,2
7340,3
7341,1
7342,1
7343,8
7344,2
7345,8
7346,0
7347,2
7348,2
7349,2
7350,3
7351,3
7352,4
7353,9
7354,6
7355,0
7356,2
7357,6
7358,5
7359,9
7360,4
7361,7
7362,6
7363,2
7364,3
7365,3
7366,3
7367,9
7368,0
7369,7
7370,3
7371,6
7372,2
7373,8
7374,6
7375,1
7376,1
7377,1
7378,8
7379,4
7380,6
7381,8
7382,7
7383,1
7384,1
7385,2
7386,4
7387,0
7388,9
7389,2
7390,9
7391,5
7392,3
7393,7
7394,0
7395,2
7396,5
7397,5
7398,4
7399,2
7400,9
7401,7
7402,0
7403,1
7404,7
7405,6
7406,2
7407,1
7408,8
7409,5
7410,5
7411,1
7412,4
7413,2
7414,8
7415,0
7416,8
7417,8
7418,7
7419,0
7420,4
7421,6
7422,5
7423,2
7424,5
7425,2
7426,4
7427,9
7428,1
7429,1
7430,1
7431,7
7432,4
7433,0
7434,3
7435,2
7436,9
7437,2
7438,8
7439,0
7440,4
7441,8
7442,0
7443,4
7444,2
7445,2
7446,9
7447,7
7448,8
7449,6
7450,2
7451,9
7452,7
7453,1
7454,6
7455,7
7456,1
7457,0
7458,6
7459,9
7460,6
7461,0
7462,6
7463,7
7464,1
7465,3
7466,9
7467,2
7468,6
7469,2
7470,8
7471,5
7472,3
7473,8
7474,8
7475,1
7476,3
7477,1
7478,2
7479,8
7480,0
7481,2
7482,6
7483,9
7484,0
7485,3
7486,5
7487,7
7488,6
7489,4
7490,1
7491,8
7492,6
7493,8
7494,6
7495,9
7496,6
7497,8
7498,9
7499,6
7500,9
7501,3
7502,0
7503,4
7504,2
7505,7
7506,9
7507,0
7508,2
7509,0
7510,4
7511,3
7512,6
7513,5
7514,2
7515,8
7516,4
7517,1
7518,1
7519,7
7520,3
7521,0
7522,2
7523,1
7524,7
7525,2
7526,5
7527,2
7528,1
7529,1
7530,6
7531,5
7532,9
7533,9
7534,1
7535,5
7536,7
7537,3
7538,0
7539,1
7540,4
7541,6
7542,6
7543,3
7544,6
7545,9
7546,1
7547,8
7548,8
7549,6
7550,7
7551,3
7552,7
7553,0
7554,0
7555,3
7556,1
7557,5
7558,6
7559,0
7560,9
7561,6
7562,3
7563,9
7564,1
7565,8
7566,1
7567,6
7568,9
7569,0
7570,3
7571,1
7572,3
7573,2
7574,5
7575,6
7576,0
7577,6
7578,4
7579,8
7580,5
7581,8
7582,3
7583,7
7584,4
7585,4
7586,2
7587,1
7588,6
7589,3
7590,4
7591,3
7592,4
7593,0
7594,9
7595,2
7596,9
7597,7
7598,8
7599,0
7600,5
7601,2
7602,7
7603,2
7604,4
7605,2
7606,6
7607,0
7608,0
7609,7
7610,1
7611,2
7612,1
7613,4
7614,7
7615,7
7616,2
7617,8
7618,7
7619,2
7620,6
7621,6
7622,4
7623,8
7624,1
7625,3
7626,8
7627,3
7628,9
7629,4
7630,9
7631,7
7632,9
7633,7
7634,5
7635,5
7636,8
7637,9
7638,0
7639,7
7640,1
7641,7
7642,0
7643,9
7644,2
7645,9
7646,3
7647,0
7648,2
7649,9
7650,0
7651,0
7652,3
7653,3
7654,9
7655,6
7656,6
7657,7
7658,1
7659,1
7660,8
7661,8
7662,8
7663,7
7664,6
7665,8
7666,2
7667,1
7668,8
7669,7
7670,5
7671,5
7672,1
7673,8
7674,6
7675,0
7676,2
7677,1
7678,3
7679,6
7680,1
7681,9
7682,3
7683,1
7684,5
7685,4
7686,5
7687,6
7688,3
7689,1
7690,3
7691,8
7692,0
7693,5
7694,7
7695,0
7696,5
7697,0
7698,9
7699,0
7700,5
7701,5
7702,2
7703,9
7704,2
7705,1
7706,4
7707,8
7708,5
7709,0
7710,0
7711,8
7712,8
7713,5
7714,0
7715,3
7716,7
7717,0
7718,4
7719,8
7720,2
7721,6
7722,1
7723,9
7724,3
7725,1
7726,8
7727,9
7728,3
7729,9
7730,3
7731,8
7732,6
7733,5
7734,9
7735,3
7736,8
7737,8
7738,9
7739,1
7740,7
7741,3
7742,4
7743,8
7744,3
7745,3
7746,4
7747,9
7748,9
7749,5
7750,8
7751,4
7752,3
7753,5
7754,6
7755,6
7756,2
7757,4
7758,4
7759,8
7760,0
7761,0
7762,4
7763,1
7764,0
7765,2
7766,0
7767,8
7768,4
7769,6
7770,2
7771,9
7772,7
7773,3
7774,1
7775,0
7776,9
7777,4
7778,1
7779,2
7780,0
7781,0
7782,0
7783,8
7784,9
7785,4
7786,4
7787,2
7788,0
7789,7
7790,1
7791,2
7792,3
7793,9
7794,8
7795,3
7796,1
7797,2
7798,8
7799,2
7800,4
7801,8
7802,6
7803,0
7804,6
7805,1
7806,7
7807,3
7808,4
7809,4
7810,7
7811,9
7812,9
7813,2
7814,7
7815,9
7816,6
7817,7
7818,8
7819,4
7820,7
7821,5
7822,0
7823,1
7824,4
7825,1
7826,4
7827,0
7828,9
7829,0
7830,0
7831,1
7832,2
7833,8
7834,3
7835,0
7836,5
7837,0
7838,0
7839,8
7840,5
7841,0
7842,3
7843,6
7844,8
7845,3
7846,3
7847,2
7848,7
7849,2
7850,2
7851,6
7852,1
7853,1
7854,1
7855,2
7856,4
7857,7
7858,2
7859,0
7860,8
7861,8
7862,1
7863,7
7864,5
7865,1
7866,3
7867,4
7868,9
7869,3
7870,8
7871,3
7872,9
7873,5
7874,8
7875,4
7876,8
7877,9
7878,0
7879,7
7880,4
7881,4
7882,9
7883,3
7884,3
7885,6
7886,0
7887,1
7888,0
7889,7
7890,6
7891,7
7892,2
7893,8
7894,0
7895,7
7896,6
7897,0
7898,8
7899,2
7900,6
7901,7
7902,3
7903,1
7904,8
7905,6
7906,2
7907,1
7908,9
7909,3
7910,4
7911,2
7912,8
7913,4
7914,2
7915,8
7916,9
7917,3
7918,5
7919,5
7920,3
7921,3
7922,3
7923,8
7924,0
7925,2
7926,6
7927,6
7928,7
7929,2
7930,2
7931,7
7932,5
7933,4
7934,8
7935,7
7936,1
7937,9
7938,6
7939,8
7940,6
7941,2
7942,4
7943,0
7944,5
7945,2
7946,5
7947,5
7948,6
7949,9
7950,9
7951,0
7952,2
7953,1
7954,3
7955,8
7956,4
7957,4
7958,8
7959,4
7960,6
7961,8
7962,1
7963,6
7964,1
7965,0
7966,0
7967,6
7968,0
7969,0
7970,0
7971,4
7972,6
7973,9
7974,6
7975,9
7976,5
7977,1
7978,4
7979,6
7980,8
7981,1
7982,9
7983,8
7984,8
7985,1
7986,8
7987,2
7988,1
7989,8
7990,9
7991,9
7992,5
7993,3
7994,6
7995,9
7996,1
7997,4
7998,1
7999,0
8000,3
8001,5
8002,1
8003,9
8004,6
8005,1
8006,9
8007,7
8008,1
8009,3
8010,3
8011,6
8012,4
8013,7
8014,0
8015,5
8016,6
8017,6
8018,4
8019,5
8020,3
8021,1
8022,1
8023,2
8024,9
8025,1
8026,3
8027,6
8028,2
8029,5
8030,2
8031,7
8032,5
8033,7
8034,1
8035,3
8036,5
8037,1
8038,7
8039,1
8040,7
8041,3
8042,2
8043,8
8044,7
8045,5
8046,0
8047,1
8048,2
8049,1
8050,8
8051,2
8052,7
8053,9
8054,1
8055,7
8056,0
8057,2
8058,0
8059,9
8060,8
8061,8
8062,0
8063,9
8064,2
8065,1
8066,0
8067,7
8068,4
8069,7
8070,6
8071,7
8072,3
8073,7
8074,1
8075,9
8076,5
8077,9
8078,9
8079,0
8080,3
8081,9
8082,0
8083,2
8084,5
8085,9
8086,9
8087,6
8088,2
8089,7
8090,0
8091,3
8092,7
8093,1
8094,1
8095,5
8096,1
8097,9
8098,5
8099,6
8100,3
8101,3
8102,0
8103,9
8104,4
8105,9
8106,9
8107,8
8108,6
8109,6
8110,7
8111,9
8112,0
8113,0
8114,6
8115,6
8116,1
8117,3
8118,1
8119,6
8120,4
8121,6
8122,7
8123,6
8124,5
8125,9
8126,8
8127,1
8128,1
8129,1
8130,2
8131,7
8132,2
8133,6
8134,5
8135,5
8136,4
8137,2
8138,4
8139,2
8140,6
8141,9
8142,2
8143,1
8144,0
8145,7
8146,6
8147,0
8148,4
8149,3
8150,9
8151,1
8152,8
8153,0
8154,4
8155,9
8156,0
8157,0
8158,9
8159,0
8160,8
8161,1
8162,5
8163,2
8164,8
8165,1
8166,5
8167,1
8168,7
8169,2
8170,9
8171,3
8172,5
8173,7
8174,6
8175,2
8176,4
8177,4
8178,3
8179,7
8180,5
8181,4
8182,5
8183,1
8184,1
8185,9
8186,2
8187,4
8188,7
8189,2
8190,4
8191,8
8192,4
8193,8
8194,8
8195,7
8196,5
8197,0
8198,2
8199,5
8200,3
8201,7
8202,4
8203,0
8204,1
8205,0
8206,1
8207,8
8208,3
8209,5
8210,1
8211,9
8212,0
8213,9
8214,6
8215,4
8216,8
8217,0
8218,5
8219,5
8220,6
8221,7
8222,7
8223,2
8224,1
8225,1
8226,9
8227,6
8228,9
8229,6
8230,3
8231,8
8232,4
8233,3
8234,8
8235,5
8236,6
8237,8
8238,4
8239,3
8240,5
8241,1
8242,8
8243,8
8244,1
8245,2
8246,1
8247,8
8248,3
8249,9
8250,5
8251,2
8252,2
8253,9
8254,8
8255,9
8256,5
8257,2
8258,9
8259,3
8260,8
8261,3
8262,2
8263,8
8264,3
8265,1
8266,1
8267,4
8268,4
8269,7
8270,3
8271,0
8272,1
8273,2
8274,5
8275,2
8276,3
8277,8
8278,7
8279,9
8280,4
8281,1
8282,2
8283,1
8284,0
8285,9
8286,9
8287,1
8288,4
8289,6
8290,8
8291,9
8292,0
8293,8
8294,1
8295,9
8296,1
8297,3
8298,8
8299,0
8300,1
8301,3
8302,2
8303,3
8304,5
8305,4
8306,4
8307,1
8308,6
8309,9
8310,5
8311,6
8312,0
8313,0
8314,5
8315,6
8316,6
8317,1
8318,4
8319,1
8320,0
8321,4
8322,9
8323,8
8324,7
8325,6
8326,1
8327,5
8328,9
8329,3
8330,7
8331,1
8332,1
8333,1
8334,8
8335,8
8336,1
8337,1
8338,1
8339,3
8340,9
8341,4
8342,1
8343,2
8344,5
8345,1
8346,5
8347,4
8348,3
8349,2
8350,4
8351,4
8352,2
8353,0
8354,8
8355,5
8356,5
8357,9
8358,9
8359,9
8360,5
8361,1
8362,3
8363,1
8364,3
8365,7
8366,5
8367,8
8368,0
8369,8
8370,2
8371,9
8372,6
8373,8
8374,7
8375,4
8376,7
8377,8
8378,9
8379,6
8380,5
8381,8
8382,4
8383,9
8384,8
8385,3
8386,1
8387,6
8388,5
8389,1
8390,8
8391,7
8392,0
8393,7
8394,6
8395,1
8396,9
8397,1
8398,4
8399,6
8400,6
8401,4
8402,0
8403,8
8404,8
8405,1
8406,2
8407,6
8408,5
8409,0
8410,3
8411,6
8412,9
8413,7
8414,0
8415,9
8416,0
8417,7
8418,9
8419,4
8420,1
8421,8
8422,1
8423,1
8424,0
8425,1
8426,2
8427,6
8428,9
8429,4
8430,4
8431,6
8432,1
8433,9
8434,3
8435,5
8436,2
8437,9
8438,7
8439,7
8440,8
8441,9
8442,2
8443,1
8444,2
8445,7
8446,5
8447,8
8448,9
8449,9
8450,0
8451,5
8452,9
8453,6
8454,9
8455,6
8456,5
8457,3
8458,8
8459,2
8460,7
8461,9
8462,1
8463,4
8464,9
8465,6
8466,5
8467,2
8468,2
8469,0
8470,7
8471,6
8472,3
8473,7
8474,7
8475,5
8476,3
8477,3
8478,2
8479,3
8480,0
8481,8
8482,4
8483,6
8484,2
8485,5
8486,2
8487,9
8488,9
8489,0
8490,6
8491,2
8492,2
8493,9
8494,9
8495,6
8496,1
8497,6
8498,1
8499,2
8500,7
8501,4
8502,8
8503,9
8504,2
8505,4
8506,1
8507,3
8508,9
8509,0
8510,4
8511,8
8512,7
8513,1
8514,1
8515,9
8516,3
8517,0
8518,7
8519,5
8520,3
8521,2
8522,9
8523,2
8524,7
8525,4
8526,7
8527,9
8528,5
8529,7
8530,6
8531,0
8532,1
8533,4
8534,4
8535,2
8536,9
8537,7
8538,1
8539,0
8540,7
8541,3
8542,0
8543,6
8544,3
8545,8
8546,5
8547,5
8548,3
8549,9
8550,4
8551,3
8552,5
8553,3
8554,8
8555,8
8556,7
8557,3
8558,9
8559,8
8560,7
8561,7
8562,0
8563,4
8564,5
8565,6
8566,2
8567,6
8568,3
8569,9
8570,3
8571,8
8572,9
8573,2
8574,7
8575,9
8576,0
8577,6
8578,0
8579,5
8580,3
8581,5
8582,7
8583,3
8584,0
8585,5
8586,9
8587,3
8588,9
8589,0
8590,9
8591,6
8592,4
8593,5
